scenario,i,t,alpha,delta1,delta2,CL,s,sigma,flags
0.000000000000000000e+00,1.674000000000000000e+03,1.674000000000000199e+01,1.199841603893847086e+01,-4.099274829044561308e+00,5.841853413605903711e+00,1.300218755869731568e+00,2.187558697315239442e-04,1.328988399833120615e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.675000000000000000e+03,1.675000000000000000e+01,1.200000000000000000e+01,-4.097634105953575911e+00,5.842976037914866971e+00,1.299556268124985259e+00,-4.437318750147856150e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.676000000000000000e+03,1.676000000000000156e+01,1.200000000000000000e+01,-4.091498308885187285e+00,5.847174420359433356e+00,1.299867253681491253e+00,-1.327463185087918163e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.677000000000000000e+03,1.676999999999999957e+01,1.200000000000000000e+01,-4.091101335414683682e+00,5.847446252896903118e+00,1.300468646789768146e+00,4.686467897681012573e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.678000000000000000e+03,1.678000000000000114e+01,1.199372421703641223e+01,-4.099696076676226042e+00,5.841565239616913985e+00,1.300507558648930306e+00,5.075586489302619242e-04,1.328988399833120615e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.679000000000000000e+03,1.678999999999999915e+01,1.200000000000000000e+01,-4.094042792437817546e+00,5.845433378028189964e+00,1.299070143244923425e+00,-9.298567550766190237e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.680000000000000000e+03,1.680000000000000071e+01,1.199841149035070664e+01,-4.099272869362735605e+00,5.841854761098529636e+00,1.300219275082694415e+00,2.192750826943701270e-04,1.328969084410657475e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.681000000000000000e+03,1.680999999999999872e+01,1.200000000000000000e+01,-4.097625505263745360e+00,5.842981929325371304e+00,1.299556029381517153e+00,-4.439706184828917657e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.682000000000000000e+03,1.682000000000000028e+01,1.200000000000000000e+01,-4.091501305529788191e+00,5.847172376837003860e+00,1.299868097093225039e+00,-1.319029067750054907e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.683000000000000000e+03,1.683000000000000185e+01,1.200000000000000000e+01,-4.091097117102828307e+00,5.847449146172683854e+00,1.300468353438478664e+00,4.683534384786192106e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.684000000000000000e+03,1.683999999999999986e+01,1.199372474228998264e+01,-4.099691595806521427e+00,5.841568312293258458e+00,1.300507972345380070e+00,5.079723453800255584e-04,1.328969084410657475e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.685000000000000000e+03,1.685000000000000142e+01,1.200000000000000000e+01,-4.094037557530825211e+00,5.845436966765329423e+00,1.299070632750404464e+00,-9.293672495955807022e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.686000000000000000e+03,1.685999999999999943e+01,1.199840702953850702e+01,-4.099270888936151103e+00,5.841856122738724899e+00,1.300219788472281923e+00,2.197884722818788106e-04,1.328969084410657475e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.687000000000000000e+03,1.687000000000000099e+01,1.200000000000000000e+01,-4.097617003721159890e+00,5.842987752851459327e+00,1.299555800990225496e+00,-4.441990097745485144e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.688000000000000000e+03,1.687999999999999901e+01,1.200000000000000000e+01,-4.091504282247989899e+00,5.847170346898192150e+00,1.299868930783294019e+00,-1.310692167060256708e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.689000000000000000e+03,1.689000000000000057e+01,1.200000000000000000e+01,-4.091092911405337595e+00,5.847452030765774467e+00,1.300468062037599015e+00,4.680620375989708037e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.690000000000000000e+03,1.689999999999999858e+01,1.199372524228273917e+01,-4.099687127781976415e+00,5.841571376129627957e+00,1.300508384803257478e+00,5.083848032574334042e-04,1.328969084410657475e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.691000000000000000e+03,1.691000000000000014e+01,1.200000000000000000e+01,-4.094032324637342235e+00,5.845440554074367689e+00,1.299071118598567498e+00,-9.288814014325463830e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.692000000000000000e+03,1.692000000000000171e+01,1.199840255143227097e+01,-4.099268922661670089e+00,5.841857474645728132e+00,1.300220301662101896e+00,2.203016621018516474e-04,1.328969084410657475e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.693000000000000000e+03,1.692999999999999972e+01,1.200000000000000000e+01,-4.097608509753452921e+00,5.842993571145509435e+00,1.299555569569734281e+00,-4.444304302657631212e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.694000000000000000e+03,1.694000000000000128e+01,1.200000000000000000e+01,-4.091507325902258074e+00,5.847168271109441484e+00,1.299869763728201288e+00,-1.302362717987559648e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.695000000000000000e+03,1.694999999999999929e+01,1.200000000000000000e+01,-4.091088729338005159e+00,5.847454899140993589e+00,1.300467764074792587e+00,4.677640747925426723e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.696000000000000000e+03,1.696000000000000085e+01,1.199372574212146603e+01,-4.099682682991246274e+00,5.841574424021050760e+00,1.300508794943107560e+00,5.087949431075156070e-04,1.328969084410657475e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.697000000000000000e+03,1.696999999999999886e+01,1.200000000000000000e+01,-4.094027122945550268e+00,5.845444119986252574e+00,1.299071602151535609e+00,-9.283978484644350715e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.698000000000000000e+03,1.698000000000000043e+01,1.199839811467811401e+01,-4.099266957790256960e+00,5.841858825546659695e+00,1.300220811791496622e+00,2.208117914965779249e-04,1.328969084410657475e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.699000000000000000e+03,1.699000000000000199e+01,1.200000000000000000e+01,-4.097600079463020961e+00,5.842999345824624768e+00,1.299555341929399255e+00,-4.446580706007896566e-04,1.328969084410657475e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+03,1.700000000000000000e+01,1.200000000000000000e+01,-4.091510399792145591e+00,5.847166174583648512e+00,1.299870590428529926e+00,-1.294095714701182231e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.701000000000000000e+03,1.701000000000000156e+01,1.200000000000000000e+01,-4.091084582171574446e+00,5.847457743587638923e+00,1.300467463146645741e+00,4.674631466456968809e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.702000000000000000e+03,1.701999999999999957e+01,1.199372626929044294e+01,-4.099678273927330530e+00,5.841577447421729907e+00,1.300509201660526637e+00,5.092016605265925477e-04,1.328945828940496787e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.703000000000000000e+03,1.703000000000000114e+01,1.200000000000000000e+01,-4.094021985874644720e+00,5.845447641635844072e+00,1.299072084790482862e+00,-9.279152095171827597e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.704000000000000000e+03,1.703999999999999915e+01,1.199839379833582598e+01,-4.099264991841716999e+00,5.841860177141773747e+00,1.300221315585077253e+00,2.213155850772086097e-04,1.328945828940496787e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.705000000000000000e+03,1.705000000000000071e+01,1.200000000000000000e+01,-4.097591799940690116e+00,5.843005017301618587e+00,1.299555125806921563e+00,-4.448741930784816390e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.706000000000000000e+03,1.705999999999999872e+01,1.200000000000000000e+01,-4.091513404014316180e+00,5.847164125676408197e+00,1.299871402347037908e+00,-1.285976529621368769e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.707000000000000000e+03,1.707000000000000028e+01,1.200000000000000000e+01,-4.091080444389826987e+00,5.847460581560984139e+00,1.300467169043480364e+00,4.671690434803199565e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.708000000000000000e+03,1.708000000000000185e+01,1.199372676543734251e+01,-4.099673875076979890e+00,5.841580463782318766e+00,1.300509607455823335e+00,5.096074558232910334e-04,1.328945828940496787e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.709000000000000000e+03,1.708999999999999986e+01,1.200000000000000000e+01,-4.094016843707976250e+00,5.845451166721196579e+00,1.299072563483832266e+00,-9.274365161677788905e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.710000000000000000e+03,1.710000000000000142e+01,1.199838943833770344e+01,-4.099263031150456094e+00,5.841861525088697604e+00,1.300221819875647888e+00,2.218198756478440004e-04,1.328945828940496787e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.711000000000000000e+03,1.710999999999999943e+01,1.200000000000000000e+01,-4.097583490730402289e+00,5.843010709042272488e+00,1.299554905028265317e+00,-4.450949717347274515e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.712000000000000000e+03,1.712000000000000099e+01,1.200000000000000000e+01,-4.091516506011688037e+00,5.847162009819336426e+00,1.299872217173213107e+00,-1.277828267869374201e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.713000000000000000e+03,1.712999999999999901e+01,1.200000000000000000e+01,-4.091076330068590394e+00,5.847463403434213447e+00,1.300466865356234125e+00,4.668653562340807639e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.714000000000000000e+03,1.714000000000000057e+01,1.199372726179023196e+01,-4.099669499040825116e+00,5.841583464486726385e+00,1.300510010949813777e+00,5.100109498137328501e-04,1.328945828940496787e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.715000000000000000e+03,1.715000000000000213e+01,1.200000000000000000e+01,-4.094011732327128783e+00,5.845454670695581001e+00,1.299073039957349796e+00,-9.269600426502488943e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.716000000000000000e+03,1.716000000000000014e+01,1.199838511880256675e+01,-4.099261072081640478e+00,5.841862871881035701e+00,1.300222321146653037e+00,2.223211466529928515e-04,1.328945828940496787e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.717000000000000000e+03,1.717000000000000171e+01,1.200000000000000000e+01,-4.097575243767872522e+00,5.843016358147650635e+00,1.299554687924108887e+00,-4.453120758911577326e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.718000000000000000e+03,1.717999999999999972e+01,1.200000000000000000e+01,-4.091519625475454447e+00,5.847159881963913008e+00,1.299873025895010192e+00,-1.269741049898520657e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.719000000000000000e+03,1.719000000000000128e+01,1.200000000000000000e+01,-4.091072237921784094e+00,5.847466210087691962e+00,1.300466559955114398e+00,4.665599551143539969e-04,1.328945828940496787e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.720000000000000000e+03,1.719999999999999929e+01,1.199372773389131019e+01,-4.099665123417021384e+00,5.841586464862556838e+00,1.300510412268563343e+00,5.104122685632983547e-04,1.328988680515232057e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.721000000000000000e+03,1.721000000000000085e+01,1.200000000000000000e+01,-4.094006607072251391e+00,5.845458184117784839e+00,1.299073514088552539e+00,-9.264859114475054724e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.722000000000000000e+03,1.721999999999999886e+01,1.199838072813337497e+01,-4.099259111751567097e+00,5.841864219490293664e+00,1.300222823775238457e+00,2.228237752384121251e-04,1.328988680515232057e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.723000000000000000e+03,1.723000000000000043e+01,1.200000000000000000e+01,-4.097566930784685368e+00,5.843022052381792619e+00,1.299554464198349635e+00,-4.455358016504096241e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.724000000000000000e+03,1.724000000000000199e+01,1.200000000000000000e+01,-4.091522854067641823e+00,5.847157679397080088e+00,1.299873841086332860e+00,-1.261589136671847911e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.725000000000000000e+03,1.725000000000000000e+01,1.200000000000000000e+01,-4.091068146741562828e+00,5.847469016038058243e+00,1.300466243857613780e+00,4.662438576137351021e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.726000000000000000e+03,1.726000000000000156e+01,1.199372820006376728e+01,-4.099660791285413275e+00,5.841589435438594435e+00,1.300510813490602935e+00,5.108134906028904965e-04,1.328988680515232057e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.727000000000000000e+03,1.726999999999999957e+01,1.200000000000000000e+01,-4.094001536018433640e+00,5.845461660411110927e+00,1.299073983390802933e+00,-9.260166091971111513e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.728000000000000000e+03,1.728000000000000114e+01,1.199837644734235909e+01,-4.099257164851205282e+00,5.841865557871174452e+00,1.300223321089471140e+00,2.233210894710957461e-04,1.328988680515232057e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.729000000000000000e+03,1.728999999999999915e+01,1.200000000000000000e+01,-4.097558767319562811e+00,5.843027644271966636e+00,1.299554249569818021e+00,-4.457504301820236492e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.730000000000000000e+03,1.730000000000000071e+01,1.200000000000000000e+01,-4.091526043426683579e+00,5.847155503627665674e+00,1.299874641618539162e+00,-1.253583814608827396e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.731000000000000000e+03,1.730999999999999872e+01,1.200000000000000000e+01,-4.091064098739412458e+00,5.847471792397348267e+00,1.300465931602684311e+00,4.659316026842663661e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.732000000000000000e+03,1.732000000000000028e+01,1.199372869294518118e+01,-4.099656482595943174e+00,5.841592389930665874e+00,1.300511210479108115e+00,5.112104791080707145e-04,1.328988680515232057e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.733000000000000000e+03,1.733000000000000185e+01,1.200000000000000000e+01,-4.093996512870405446e+00,5.845465103881104518e+00,1.299074452924831480e+00,-9.255470751685646036e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.734000000000000000e+03,1.733999999999999986e+01,1.199837224112176770e+01,-4.099255212300345619e+00,5.841866900076333913e+00,1.300223813706274711e+00,2.238137062746670125e-04,1.328988680515232057e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.735000000000000000e+03,1.735000000000000142e+01,1.200000000000000000e+01,-4.097550698206910980e+00,5.843033171562447947e+00,1.299554042562092171e+00,-4.459574379078734552e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.736000000000000000e+03,1.735999999999999943e+01,1.200000000000000000e+01,-4.091529219406338846e+00,5.847153336966635528e+00,1.299875432899363359e+00,-1.245671006366855238e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.737000000000000000e+03,1.737000000000000099e+01,1.200000000000000000e+01,-4.091060071987801194e+00,5.847474554169648897e+00,1.300465620656766852e+00,4.656206567668075280e-04,1.328988680515232057e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.738000000000000000e+03,1.737999999999999901e+01,1.199372918389420484e+01,-4.099652196064165643e+00,5.841595329216593413e+00,1.300511605382955516e+00,5.116053829554711996e-04,1.328988680515232057e-01,0.000000000000000000e+00
